url,state,constituency,osn,candidate_name,total_votes,vote_percent,evm_votes,party,postal_votes
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS016.htm?ac=6,Andhra Pradesh,Kakinada,1,CHALAMALASETTY SUNIL,511892,41.46,508361,Telugu Desam,3531
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS016.htm?ac=6,Andhra Pradesh,Kakinada,2,MALLIPUDI SRI RAMACHANDRA MURTHY (RAMBABU),8640,0.7,8601,Indian National Congress,39
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS016.htm?ac=6,Andhra Pradesh,Kakinada,3,YALLA VENKATA RAMA MOHAN RAO (DORABABU),9596,0.78,9456,Bharatiya Janata Party,140
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS016.htm?ac=6,Andhra Pradesh,Kakinada,4,VANGA GEETHAVISWANATH,537630,43.54,534655,Yuvajana Sramika Rythu Congress Party,2975
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS016.htm?ac=6,Andhra Pradesh,Kakinada,5,APPALAKONDA VANGALAPUDI,2997,0.24,2997,Mundadugu Praja Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS016.htm?ac=6,Andhra Pradesh,Kakinada,6,B. GEETHA,1688,0.14,1687,Praja Shanthi Party,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS016.htm?ac=6,Andhra Pradesh,Kakinada,7,GODUGU SATYANARAYANA,1724,0.14,1723,Communist Party of India  (Marxist-Leninist)  (Liberation),1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS016.htm?ac=6,Andhra Pradesh,Kakinada,8,JYOTHULA VENKATESWARA RAO,132648,10.74,132124,Janasena Party,524
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS016.htm?ac=6,Andhra Pradesh,Kakinada,9,DONAM NEELAKANTAM,980,0.08,980,All India Praja Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS016.htm?ac=6,Andhra Pradesh,Kakinada,10,PEDDIMSETTI. VENKATESWARARAO,815,0.07,812,Jana Jagruti Party,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS016.htm?ac=6,Andhra Pradesh,Kakinada,11,VASAMSETTY VENKATARAMANA,1014,0.08,1012,All India Forward Bloc,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS016.htm?ac=6,Andhra Pradesh,Kakinada,12,SATHI VEERALAKSHMI,1119,0.09,1117,Pyramid Party of India,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS016.htm?ac=6,Andhra Pradesh,Kakinada,13,ANKADI SATHIBABU,1381,0.11,1381,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS016.htm?ac=6,Andhra Pradesh,Kakinada,14,KAKILETI RAVINDRA,3327,0.27,3325,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS016.htm?ac=6,Andhra Pradesh,Kakinada,15,MEDISETTI VIJAYA KUMAR,2051,0.17,2051,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS016.htm?ac=6,Andhra Pradesh,Kakinada,16,NOTA,17153,1.39,17117,None of the Above,36
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0118.htm?ac=18,Andhra Pradesh,Kurnool,1,AHMED ALI KHAN,36258,3.07,36169,Indian National Congress,89
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0118.htm?ac=18,Andhra Pradesh,Kurnool,2,KOTLA JAYA SURYA PRAKASH REDDY,453665,38.38,450341,Telugu Desam,3324
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0118.htm?ac=18,Andhra Pradesh,Kurnool,3,Dr. PARTHASARATHI VALMIKI,24330,2.06,24089,Bharatiya Janata Party,241
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0118.htm?ac=18,Andhra Pradesh,Kurnool,4,K. PRABHAKARA REDDY,18919,1.6,18818,Communist Party of India  (Marxist),101
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0118.htm?ac=18,Andhra Pradesh,Kurnool,5,AYUSHMAN DOCTOR SANJEEV KUMAR,602554,50.98,600190,Yuvajana Sramika Rythu Congress Party,2364
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0118.htm?ac=18,Andhra Pradesh,Kurnool,6,ABDUL WARIS,7265,0.61,7261,SOCIAL DEMOCRATIC PARTY OF INDIA,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0118.htm?ac=18,Andhra Pradesh,Kurnool,7,KASULA RAJASEKHAR,1226,0.1,1223,Pyramid Party of India,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0118.htm?ac=18,Andhra Pradesh,Kurnool,8,DANDU SESHU YADAV,3266,0.28,3264,Samajwadi Party,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0118.htm?ac=18,Andhra Pradesh,Kurnool,9,M. NAGANNA,1285,0.11,1283,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0118.htm?ac=18,Andhra Pradesh,Kurnool,10,S.MD. SHAFATH,1221,0.1,1220,Rayalaseema Rashtra Samithi,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0118.htm?ac=18,Andhra Pradesh,Kurnool,11,G Sanjeeva Kumar,2097,0.18,2095,Samajwadi Forward Bloc,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0118.htm?ac=18,Andhra Pradesh,Kurnool,12,HATCHOLI THOMAS,1496,0.13,1489,Independent,7
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0118.htm?ac=18,Andhra Pradesh,Kurnool,13,DEVARAPOGU MADDILETY,1697,0.14,1696,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0118.htm?ac=18,Andhra Pradesh,Kurnool,14,BALIJA. SHIVA KUMAR,2741,0.23,2741,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0118.htm?ac=18,Andhra Pradesh,Kurnool,15,T. BEECHUPALLY,9771,0.83,9771,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0118.htm?ac=18,Andhra Pradesh,Kurnool,16,P.V. SRIHARI,6551,0.55,6548,Independent,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0118.htm?ac=18,Andhra Pradesh,Kurnool,17,NOTA,7669,0.65,7643,None of the Above,26
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0111.htm?ac=11,Andhra Pradesh,Machilipatnam,1,KONAKALLA NARAYANA RAO,511295,41.18,508570,Telugu Desam,2725
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0111.htm?ac=11,Andhra Pradesh,Machilipatnam,2,GUDIVAKA RAMANJANEYULU,6462,0.52,6355,Bharatiya Janata Party,107
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0111.htm?ac=11,Andhra Pradesh,Machilipatnam,3,GOLLU KRISHNA,12284,0.99,12207,Indian National Congress,77
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0111.htm?ac=11,Andhra Pradesh,Machilipatnam,4,BALASHOWRY VALLABHANENI,571436,46.02,566178,Yuvajana Sramika Rythu Congress Party,5258
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0111.htm?ac=11,Andhra Pradesh,Machilipatnam,5,PERAM SIVA NAGESWARA RAO,3622,0.29,3620,Republican Party of India (A),2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0111.htm?ac=11,Andhra Pradesh,Machilipatnam,6,BANDREDDI RAMAKRISHNA,113292,9.12,112416,Janasena Party,876
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0111.htm?ac=11,Andhra Pradesh,Machilipatnam,7,YARLAGADDA RAMA MOHANA RAO,1017,0.08,1016,Bahujan Maha Party,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0111.htm?ac=11,Andhra Pradesh,Machilipatnam,8,VALLURU VENKATESWARA RAO,826,0.07,824,Pyramid Party of India,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0111.htm?ac=11,Andhra Pradesh,Machilipatnam,9,GANDHI DHANEKULA,846,0.07,846,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0111.htm?ac=11,Andhra Pradesh,Machilipatnam,10,NADAKUDITI NAGA GAYATHRI,773,0.06,771,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0111.htm?ac=11,Andhra Pradesh,Machilipatnam,11,GUDIVAKA VENKATA NAGA BASAVA RAO,896,0.07,895,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0111.htm?ac=11,Andhra Pradesh,Machilipatnam,12,VIJAYA LAKSHMI CHALAPAKA,4779,0.38,4766,Independent,13
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0111.htm?ac=11,Andhra Pradesh,Machilipatnam,13,NOTA,14077,1.13,14043,None of the Above,34
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,1,ADINARAYANA INTY,9066,0.7,8794,Bharatiya Janata Party,272
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,2,JANGITE LAKSHMI NARASIMHA YADAV,14420,1.11,14313,Indian National Congress,107
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,3,POCHA . BRAHMANANDA REDDY,720888,55.49,715024,Yuvajana Sramika Rythu Congress Party,5864
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,4,MANDRA SIVANANDA REDDY,470769,36.24,466869,Telugu Desam,3900
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,5,D. P. JAMAL BASHA.,4089,0.31,3981,Anna YSR Congress Party,108
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,6,PULA. NAGAMADDILETY,937,0.07,931,Ambedkar National Congress,6
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,7,D. MAHAMMAD RAFI .,649,0.05,645,B. C. United Front,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,8,RUDDIREDDY RADHAKRISHNA,673,0.05,667,All India Forward Bloc,6
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,9,S.P.Y. REDDY,38871,2.99,38568,Janasena Party,303
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,10,S. A. INDUMATHI,847,0.07,842,Independent,5
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,11,ELLURI. BHUPAL.,668,0.05,667,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,12,K.P. KAMBAGIRISWAMY.,767,0.06,765,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,13,JESTADI SUDHAKAR,4542,0.35,4542,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,14,I.V. PAKKIR REDDY,3103,0.24,3103,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,15,POLURU GURUVAIAH.,6099,0.47,6099,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,16,BHUMA KISHOR REDDY,4852,0.37,4848,Independent,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,17,B.C. RAMANATHA REDDY,2543,0.2,2543,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,18,Dr. LAKSHMI KANTHA REDDY CHITLA,1429,0.11,1428,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,19,VANGALA PARAMESWARA REDDY.,2382,0.18,2380,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,20,C. SURENDRA NATH REDDY,1708,0.13,1708,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0117.htm?ac=17,Andhra Pradesh,Nandyal,21,NOTA,9791,0.75,9759,None of the Above,32
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0114.htm?ac=14,Andhra Pradesh,Narasaraopet,1,KANNA LAKSHMI NARAYANA,15468,1.08,15237,Bharatiya Janata Party,231
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0114.htm?ac=14,Andhra Pradesh,Narasaraopet,2,PAKKALA SURIBABU,11032,0.77,10976,Indian National Congress,56
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0114.htm?ac=14,Andhra Pradesh,Narasaraopet,3,RAYAPATI SAMBASIVARAO,591111,41.12,588900,Telugu Desam,2211
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0114.htm?ac=14,Andhra Pradesh,Narasaraopet,4,LAVU SRI KRISHNA DEVARAYALU,745089,51.83,740041,Yuvajana Sramika Rythu Congress Party,5048
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0114.htm?ac=14,Andhra Pradesh,Narasaraopet,5,ALLU VENKATAREDDY,2896,0.2,2892,Pyramid Party of India,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0114.htm?ac=14,Andhra Pradesh,Narasaraopet,6,KANAKAM SRINIVASARAO,1069,0.07,1065,National Nava Kranthi Party,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0114.htm?ac=14,Andhra Pradesh,Narasaraopet,7,NAYUB KAMAL SHAIK,50813,3.53,50518,Janasena Party,295
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0114.htm?ac=14,Andhra Pradesh,Narasaraopet,8,SURABHI DEVASAHAYAM,423,0.03,423,Indian Union Muslim League,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0114.htm?ac=14,Andhra Pradesh,Narasaraopet,9,KANTE SAYANNA,366,0.03,365,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0114.htm?ac=14,Andhra Pradesh,Narasaraopet,10,GADDALA VENU,626,0.04,623,Independent,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0114.htm?ac=14,Andhra Pradesh,Narasaraopet,11,DURGAMPUDI RAMIREDDY,2684,0.19,2683,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0114.htm?ac=14,Andhra Pradesh,Narasaraopet,12,PARIMI NARASIMHA RAO,1001,0.07,999,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0114.htm?ac=14,Andhra Pradesh,Narasaraopet,13,REDDYBOINA PRASANNA KUMAR,1395,0.1,1394,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0114.htm?ac=14,Andhra Pradesh,Narasaraopet,14,NOTA,13702,0.95,13664,None of the Above,38
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS019.htm?ac=9,Andhra Pradesh,Narsapuram,1,KANUMURU BAPIRAJU,13810,1.18,13678,Indian National Congress,132
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS019.htm?ac=9,Andhra Pradesh,Narsapuram,2,KANUMURU RAGHU RAMA KRISHNA RAJU,447594,38.11,442736,Yuvajana Sramika Rythu Congress Party,4858
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS019.htm?ac=9,Andhra Pradesh,Narsapuram,3,PYDIKONDALA MANIKYALA RAO,12378,1.05,12118,Bharatiya Janata Party,260
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS019.htm?ac=9,Andhra Pradesh,Narsapuram,4,V.V. SIVA RAMA RAJU (KALAVAPUDI SIVA),415685,35.39,413674,Telugu Desam,2011
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS019.htm?ac=9,Andhra Pradesh,Narsapuram,5,YELLA VENU GOPAL RAO,4270,0.36,4268,Nava Samaj Party,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS019.htm?ac=9,Andhra Pradesh,Narsapuram,6,GANJI PURNIMA,867,0.07,865,Republican Party of India (A),2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS019.htm?ac=9,Andhra Pradesh,Narsapuram,7,GURUGUBILLI RAMBABU,582,0.05,582,Marxist Communist Party of India (United),0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS019.htm?ac=9,Andhra Pradesh,Narsapuram,8,G S RAJU,3462,0.29,3459,Samajwadi Party,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS019.htm?ac=9,Andhra Pradesh,Narsapuram,9,DASARI KRISHNA MURTHY,1600,0.14,1600,India Praja Bandhu Party,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS019.htm?ac=9,Andhra Pradesh,Narsapuram,10,NALLAM SURYA CHANDRA RAO,2203,0.19,2194,Pyramid Party of India,9
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS019.htm?ac=9,Andhra Pradesh,Narsapuram,11,NAGABABU KONIDELA,250289,21.31,248675,Janasena Party,1614
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS019.htm?ac=9,Andhra Pradesh,Narsapuram,12,K.A.PAUL,3037,0.26,3018,Praja Shanthi Party,19
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS019.htm?ac=9,Andhra Pradesh,Narsapuram,13,GOTTUMUKKALA SHIVAJI,1273,0.11,1273,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS019.htm?ac=9,Andhra Pradesh,Narsapuram,14,NALLI RAJESH,2648,0.23,2646,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS019.htm?ac=9,Andhra Pradesh,Narsapuram,15,MEDAPATI VARAHALA REDDY,2677,0.23,2674,Independent,3
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS019.htm?ac=9,Andhra Pradesh,Narsapuram,16,NOTA,12066,1.03,12031,None of the Above,35
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0122.htm?ac=22,Andhra Pradesh,Nellore,1,Adala Prabhakara Reddy,683830,53.13,677014,Yuvajana Sramika Rythu Congress Party,6816
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0122.htm?ac=22,Andhra Pradesh,Nellore,2,Chandra Rajagopal,18830,1.46,18571,Communist Party of India  (Marxist),259
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0122.htm?ac=22,Andhra Pradesh,Nellore,3,Chevuru Devakumar Reddy,10021,0.78,9973,Indian National Congress,48
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0122.htm?ac=22,Andhra Pradesh,Nellore,4,Beeda Masthan Rao,535259,41.59,529571,Telugu Desam,5688
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0122.htm?ac=22,Andhra Pradesh,Nellore,5,Sannapureddy Suresh Reddy,12513,0.97,12278,Bharatiya Janata Party,235
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0122.htm?ac=22,Andhra Pradesh,Nellore,6,Chinni Venkateswarlu,841,0.07,836,Pyramid Party of India,5
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0122.htm?ac=22,Andhra Pradesh,Nellore,7,Shaik Mahaboob Basha (Mabu),1319,0.1,1317,Republican Party of India (A),2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0122.htm?ac=22,Andhra Pradesh,Nellore,8,Kankanala Penchala Naidu,668,0.05,667,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0122.htm?ac=22,Andhra Pradesh,Nellore,9,Narasapuram Prasad,2399,0.19,2397,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0122.htm?ac=22,Andhra Pradesh,Nellore,10,Butti Nagaraju,1101,0.09,1089,Independent,12
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0122.htm?ac=22,Andhra Pradesh,Nellore,11,Meda Malla Reddy,598,0.05,597,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0122.htm?ac=22,Andhra Pradesh,Nellore,12,Sukapalli Naveen,1014,0.08,1014,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0122.htm?ac=22,Andhra Pradesh,Nellore,13,Dr. S. Suresh Babu,1482,0.12,1482,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0122.htm?ac=22,Andhra Pradesh,Nellore,14,NOTA,17161,1.33,17128,None of the Above,33
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0116.htm?ac=16,Andhra Pradesh,Ongole,1,THOGANTI SREENIVASULU,8229,0.61,7587,Bharatiya Janata Party,642
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0116.htm?ac=16,Andhra Pradesh,Ongole,2,MAGUNTA SREENIVASULU REDDY,739202,55.07,729344,Yuvajana Sramika Rythu Congress Party,9858
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0116.htm?ac=16,Andhra Pradesh,Ongole,3,SIDDA RAGHAVA RAO,524351,39.06,516287,Telugu Desam,8064
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0116.htm?ac=16,Andhra Pradesh,Ongole,4,DR SIRIVELLA PRASAD,8139,0.61,8001,Indian National Congress,138
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0116.htm?ac=16,Andhra Pradesh,Ongole,5,KONDA PRAVEEN KUMAR,811,0.06,805,Navodayam Party,6
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0116.htm?ac=16,Andhra Pradesh,Ongole,6,BELLAMKONDA SAIBABU,29379,2.19,29054,Janasena Party,325
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0116.htm?ac=16,Andhra Pradesh,Ongole,7,MARAM SRINIVASA REDDY,3258,0.24,3253,Praja Shanthi Party,5
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0116.htm?ac=16,Andhra Pradesh,Ongole,8,VENKATESAN BABURAO,1073,0.08,1068,India Praja Bandhu Party,5
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0116.htm?ac=16,Andhra Pradesh,Ongole,9,KAVURI VENU BABU NAIDU,565,0.04,564,Independent,1
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0116.htm?ac=16,Andhra Pradesh,Ongole,10,BILLA CHENNAIAH,673,0.05,671,Independent,2
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0116.htm?ac=16,Andhra Pradesh,Ongole,11,MADHU YATTAPU,1160,0.09,1160,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0116.htm?ac=16,Andhra Pradesh,Ongole,12,MOHAN AYYAPPA,1451,0.11,1451,Independent,0
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0116.htm?ac=16,Andhra Pradesh,Ongole,13,VENKATESH VEPURI,3212,0.24,3208,Independent,4
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS0116.htm?ac=16,Andhra Pradesh,Ongole,14,NOTA,20865,1.55,20843,None of the Above,22
http://results.eci.gov.in/pc/en/constituencywise/ConstituencywiseS018.htm?ac=8,Andhra Pradesh,Rajahmundry,1,NALLURI VIJAYA SRINIVASA RAO,12725,1.02,12678,Indian National Congress,47
